question,answer
Thế nào là hành vi thao túng giá cả trên thị trường?,"Là hành vi tác động bất hợp pháp lên giá cả hàng hóa, dịch vụ để đạt lợi ích cá nhân."
Biện pháp xử lý hành vi thao túng giá cả trên thị trường là gì?,"Phạt hành chính, yêu cầu điều chỉnh giá cả và bồi thường thiệt hại."
Thế nào là hành vi gian lận trong kinh doanh quốc tế?,Là hành vi sử dụng thủ đoạn gian lận để đạt lợi thế không công bằng trong thương mại quốc tế.
Biện pháp xử lý hành vi gian lận trong kinh doanh quốc tế là gì?,"Phạt hành chính, cấm tham gia kinh doanh quốc tế trong một thời gian và bồi thường thiệt hại."
Thế nào là hành vi lợi dụng vị trí thống lĩnh để tăng giá bán bất hợp lý?,Là hành vi doanh nghiệp thống lĩnh thị trường tăng giá bán sản phẩm quá mức để trục lợi.
Biện pháp xử lý hành vi lợi dụng vị trí thống lĩnh để tăng giá bán bất hợp lý là gì?,"Phạt hành chính, yêu cầu doanh nghiệp điều chỉnh giá bán và bồi thường thiệt hại cho người tiêu dùng."
Thuế là gì?,Thuế là khoản thu nộp bắt buộc vào ngân sách nhà nước do pháp luật quy định.
Thuế thu nhập cá nhân là gì?,Thuế thu nhập cá nhân là khoản tiền thuế mà mỗi cá nhân phải nộp từ thu nhập của mình.
Mục đích của thuế là gì?,Mục đích của thuế là để tạo nguồn thu cho ngân sách nhà nước và điều tiết kinh tế.
Thuế giá trị gia tăng là gì?,Thuế giá trị gia tăng là thuế áp dụng trên giá trị tăng thêm của hàng hóa và dịch vụ.
Thuế suất là gì?,Thuế suất là tỷ lệ phần trăm của số tiền thuế phải nộp so với giá trị hàng hóa hoặc dịch vụ.
Thuế tiêu thụ đặc biệt là gì?,Thuế tiêu thụ đặc biệt là loại thuế áp dụng đối với một số hàng hóa và dịch vụ đặc biệt.
Quản lý thuế là gì?,"Quản lý thuế là toàn bộ các hoạt động của cơ quan thuế nhằm thu thuế đúng, đủ và kịp thời."
Người nộp thuế là ai?,Người nộp thuế là cá nhân hoặc tổ chức có nghĩa vụ nộp thuế theo quy định của pháp luật.
Khai thuế là gì?,Khai thuế là việc người nộp thuế tự kê khai số tiền thuế phải nộp với cơ quan thuế.
Thuế bảo vệ môi trường là gì?,Thuế bảo vệ môi trường là khoản thu nhằm hạn chế tác động xấu đến môi trường.
Tránh thuế là gì?,Tránh thuế là hành vi lợi dụng các kẽ hở của pháp luật để giảm số thuế phải nộp.
Trốn thuế là gì?,"Trốn thuế là hành vi gian lận, che giấu thu nhập hoặc tài sản để không phải nộp thuế."
Thanh tra thuế là gì?,"Thanh tra thuế là hoạt động kiểm tra, giám sát của cơ quan thuế đối với việc nộp thuế."
Phạt chậm nộp thuế là gì?,Phạt chậm nộp thuế là khoản tiền phạt áp dụng khi người nộp thuế không nộp đúng hạn.
Thời hạn nộp thuế là gì?,Thời hạn nộp thuế là khoảng thời gian quy định mà người nộp thuế phải hoàn thành nghĩa vụ nộp thuế.
Miễn thuế là gì?,Miễn thuế là việc giảm hoặc không thu một khoản thuế nào đó theo quy định của pháp luật.
Giảm thuế là gì?,Giảm thuế là việc giảm bớt số tiền thuế phải nộp cho người nộp thuế trong các trường hợp đặc biệt.
Hoàn thuế là gì?,Hoàn thuế là việc trả lại cho người nộp thuế số tiền thuế đã nộp thừa hoặc sai.
Thuế trước bạ là gì?,"Thuế trước bạ là loại thuế phải nộp khi đăng ký quyền sở hữu tài sản như ô tô, nhà đất."
Thuế tài nguyên là gì?,Thuế tài nguyên là loại thuế áp dụng trên việc khai thác tài nguyên thiên nhiên.
Đối tượng chịu thuế là gì?,"Đối tượng chịu thuế là hàng hóa, dịch vụ hoặc thu nhập mà pháp luật quy định phải nộp thuế."
Quy định về thuế suất thuế giá trị gia tăng là gì?,"Thuế suất thuế giá trị gia tăng thường là 10%, nhưng có thể thấp hơn tùy vào loại hàng hóa, dịch vụ."
Thuế thu nhập doanh nghiệp là gì?,Thuế thu nhập doanh nghiệp là khoản thuế mà doanh nghiệp phải nộp từ lợi nhuận kinh doanh.
Cơ sở tính thuế là gì?,"Cơ sở tính thuế là giá trị hàng hóa, dịch vụ hoặc thu nhập làm căn cứ để tính thuế."
Thuế quan là gì?,Thuế quan là thuế áp dụng đối với hàng hóa xuất nhập khẩu.
Khai bổ sung thuế là gì?,Khai bổ sung thuế là việc điều chỉnh tờ khai thuế khi phát hiện sai sót.
Thuế tiêu dùng là gì?,Thuế tiêu dùng là loại thuế áp dụng trên hàng hóa và dịch vụ tiêu thụ trong nước.
Thuế suất thuế tiêu thụ đặc biệt là bao nhiêu?,"Thuế suất thuế tiêu thụ đặc biệt thường dao động từ 10% đến 70% tùy vào loại hàng hóa, dịch vụ."
Nợ thuế là gì?,Nợ thuế là số tiền thuế mà người nộp thuế chưa nộp đúng hạn cho cơ quan thuế.
Kiểm tra thuế là gì?,Kiểm tra thuế là hoạt động của cơ quan thuế nhằm xác định tính chính xác của khai thuế.
Thuế nhà đất là gì?,Thuế nhà đất là loại thuế áp dụng trên quyền sở hữu và sử dụng đất và nhà.
Chính sách thuế là gì?,"Chính sách thuế là các quy định của nhà nước về việc thu thuế, miễn giảm thuế."
Ưu đãi thuế là gì?,"Ưu đãi thuế là các biện pháp giảm hoặc miễn thuế nhằm khuyến khích đầu tư, sản xuất."
Quyết toán thuế là gì?,Quyết toán thuế là việc xác định và nộp đầy đủ số thuế phải nộp trong một kỳ thuế.
Hành vi vi phạm pháp luật thuế là gì?,Hành vi vi phạm pháp luật thuế là các hành động không tuân thủ quy định của luật thuế.
Giảm trừ gia cảnh là gì?,Giảm trừ gia cảnh là khoản giảm trừ từ thu nhập chịu thuế thu nhập cá nhân.
Thuế nhập khẩu là gì?,Thuế nhập khẩu là thuế áp dụng đối với hàng hóa nhập khẩu vào nước.
Thuế xuất khẩu là gì?,Thuế xuất khẩu là thuế áp dụng đối với hàng hóa xuất khẩu ra nước ngoài.
Thuế đường bộ là gì?,Thuế đường bộ là khoản thu áp dụng đối với các phương tiện giao thông đường bộ.
Kê khai thuế là gì?,"Kê khai thuế là việc cung cấp thông tin về thu nhập, chi phí, và số thuế phải nộp cho cơ quan thuế."
Quy trình nộp thuế là gì?,Quy trình nộp thuế là các bước mà người nộp thuế phải thực hiện để hoàn thành nghĩa vụ thuế.
Thẩm quyền thu thuế là gì?,Thẩm quyền thu thuế là quyền hạn của cơ quan nhà nước trong việc thu và quản lý thuế.
Thuế tài sản là gì?,Thuế tài sản là loại thuế áp dụng trên giá trị tài sản mà cá nhân hoặc tổ chức sở hữu.
Thuế tiêu dùng tại Việt Nam là gì?,Thuế tiêu dùng tại Việt Nam chủ yếu bao gồm thuế giá trị gia tăng và thuế tiêu thụ đặc biệt.
Phương pháp tính thuế là gì?,Phương pháp tính thuế là cách thức xác định số thuế phải nộp dựa trên các cơ sở tính thuế.
"Chế độ miễn, giảm thuế là gì?","Chế độ miễn, giảm thuế là các quy định pháp luật cho phép giảm hoặc không thu thuế trong một số trường hợp."
Thuế môn bài là gì?,Thuế môn bài là loại thuế phải nộp hàng năm căn cứ vào mức doanh thu hoặc vốn đăng ký của doanh nghiệp.
Thuế lũy tiến là gì?,Thuế lũy tiến là loại thuế có tỷ lệ tăng dần theo giá trị thu nhập hoặc tài sản.
Thuế trực thu là gì?,Thuế trực thu là loại thuế đánh trực tiếp vào thu nhập hoặc tài sản của người nộp thuế.
Thuế gián thu là gì?,"Thuế gián thu là loại thuế đánh trên hàng hóa và dịch vụ, người tiêu dùng phải chịu khi mua hàng."
Đối tượng không chịu thuế là gì?,"Đối tượng không chịu thuế là những hàng hóa, dịch vụ hoặc thu nhập không thuộc diện phải nộp thuế theo quy định."
Thuế thu nhập từ chuyển nhượng bất động sản là gì?,Thuế thu nhập từ chuyển nhượng bất động sản là thuế áp dụng trên lợi nhuận từ việc bán bất động sản.
Nguyên tắc tính thuế là gì?,Nguyên tắc tính thuế là các quy định và phương pháp áp dụng để xác định số thuế phải nộp.
Công tác quản lý thuế bao gồm những gì?,"Công tác quản lý thuế bao gồm việc thu thuế, kiểm tra, giám sát và xử lý vi phạm pháp luật thuế."
Phạt vi phạm hành chính về thuế là gì?,Phạt vi phạm hành chính về thuế là các biện pháp xử phạt đối với các hành vi vi phạm quy định về thuế.
Luật thuế là gì?,"Luật thuế là hệ thống các quy định pháp luật về việc thu, nộp và quản lý thuế."
Kiểm toán thuế là gì?,Kiểm toán thuế là quá trình kiểm tra và đánh giá tính chính xác của báo cáo tài chính và khai thuế.
Thuế tài sản nhà đất là gì?,Thuế tài sản nhà đất là loại thuế áp dụng trên giá trị nhà và đất mà cá nhân hoặc tổ chức sở hữu.
Thuế suất thuế nhập khẩu là bao nhiêu?,Thuế suất thuế nhập khẩu thường dao động từ 0% đến 150% tùy vào loại hàng hóa.
Khai thuế điện tử là gì?,Khai thuế điện tử là việc khai báo và nộp thuế thông qua các hệ thống trực tuyến của cơ quan thuế.
Chế độ miễn thuế xuất nhập khẩu là gì?,Chế độ miễn thuế xuất nhập khẩu là các quy định cho phép không thu thuế đối với một số loại hàng hóa nhất định.
